customer_id,first_name,last_name,date_of_birth,gender,email_domain,area_code,exchange,subscriber,street_number,street_name,street_type,city,state,zip_code,annual_income,employment_status,employment_length_years,housing_status,customer_since,social_data_share,linked_in_url,twitter_url,facebook_url,youtube_url,youtube_monetized
CUST00537,Jennifer,Hart,1964-10-25,Other,yahoo.com,84877,3229,5405,919,Martyn hollow,ferry,Michelleberg,South Lanarkshire,WR7B 3ZJ,39936.29,Employed,18,Council Housing,2019-08-14,0,,http://smith-patel.com/,https://begum-perry.co.uk/,http://heath.com/,
CUST00538,Marilyn,Ahmed,1959-06-04,Male,hotmail.co.uk,87578,6660,9629,010,Blackburn station,falls,South Susan,Kent,NE25 6JA,41576.85,Employed,16,Council Housing,2021-01-27,0,https://www.parsons.info/,https://www.walton.info/,,,
CUST00539,Roger,White,2002-10-19,Female,hotmail.com,98708,7268,2128,5,French plaza,mission,Port Justinfort,East Lothian,DT7 1NY,36552.41,Student,11,Rent,2018-04-27,1,https://www.jones.com/,,http://lucas.com/,,0.0
CUST00540,Melanie,Stevens,1987-03-07,Female,hotmail.co.uk,83681,5957,5898,108,Forster pines,mission,East Glenn,Dumfries and Galloway,M5U 2BW,35196.49,Self-Employed,27,Own,2015-10-12,0,http://brown.com/,https://www.newman-hudson.com/,http://www.lamb-norris.com/,https://www.ward.co.uk/,0.0
CUST00541,Margaret,Morgan,1965-06-30,Female,yahoo.com,04750,9064,6472,4,Rose pass,summit,South Ianhaven,Tyrone,L51 2LL,23156.69,Student,17,Own,2022-05-04,1,,https://www.jenkins.com/,https://www.walker.net/,,0.0
CUST00542,Paige,Roberts,1987-10-20,Male,yahoo.co.uk,51409,1668,0164,46,Turner land,mill,North Dean,Glamorgan,S12 6YW,7930.5,Self-Employed,17,Rent,2023-02-11,1,https://www.fitzgerald.com/,https://white-sims.com/,https://www.cooke-riley.com/,https://begum.com/,
CUST00543,Kyle,Cooper,1965-01-11,Other,hotmail.com,71650,4541,8373,652,Sutton viaduct,mountains,Metcalfefort,Warwickshire,SK1M 4LA,40172.12,Employed,15,Rent,2018-04-25,1,https://www.parsons.com/,https://cooper-randall.com/,https://www.martin.com/,,1.0
CUST00544,Charlene,Evans,1964-05-05,Female,gmail.com,42527,7126,2733,6,Lucy mission,stravenue,Williamschester,Orkney Islands,MK8 9NR,45347.35,Self-Employed,2,Council Housing,2024-07-23,0,https://jackson-hayes.org/,,,https://morrison.info/,0.0
CUST00545,Denis,Todd,1993-02-03,Female,yahoo.com,68490,1779,8016,48,Charles gateway,manors,New Kevin,Greater Manchester,L8J 3DE,45552.51,Employed,18,Rent,2021-06-07,0,https://www.jones.com/,https://www.jackson-short.co.uk/,https://knight.com/,https://harris.com/,
CUST00546,Victoria,Walker,2003-11-08,Female,yahoo.com,47892,8401,7526,665,Eleanor forest,manor,Port Deborahside,West Dunbartonshire,E40 3UH,31027.04,Unemployed,13,Rent,2016-05-02,0,https://www.mitchell-whitehead.com/,http://www.johnston.co.uk/,,,
CUST00547,Deborah,Williamson,1962-02-09,Male,yahoo.co.uk,24748,1522,4754,1,Greenwood lake,rapid,Sandraside,Cumbria,W9 4SH,48963.85,Self-Employed,3,Council Housing,2022-03-21,0,https://www.gray-evans.co.uk/,https://www.holden-holt.com/,https://brown.info/,https://www.jackson.com/,
CUST00548,Neil,Yates,1964-09-16,Other,yahoo.com,98043,0193,2663,1,Green center,plaza,East Stuart,Bedfordshire,W1 1ZY,33517.8,Employed,34,Own,2020-06-08,1,,,https://smith.co.uk/,,1.0
CUST00549,Kim,Allen,1961-05-18,Other,hotmail.co.uk,90056,2413,4923,77,Hussain shores,hollow,West Meganland,Dundee City,DG2 7ZZ,25330.28,Student,37,Council Housing,2023-10-22,1,https://www.robinson-saunders.info/,http://naylor.com/,,https://www.rice.com/,1.0
CUST00550,Connor,Fraser,1993-06-29,Male,hotmail.com,46731,0857,0112,38,George shores,pike,South Bentown,South Yorkshire,LN9 5SL,39096.13,Student,18,Own,2015-08-16,0,http://www.collins.com/,https://www.wood-ellis.info/,http://lees.com/,https://www.hunt-goddard.com/,0.0
CUST00551,Adrian,Smith,1991-08-10,Male,hotmail.com,66248,3895,4533,6,Jackson island,branch,Hancockmouth,Shetland Islands,CF1 7EJ,65063.18,Unemployed,3,Own,2020-05-11,0,https://www.webb.net/,http://rowe.info/,https://www.bevan.com/,http://booth.co.uk/,1.0
CUST00552,Ricky,Dawson,1992-08-27,Male,hotmail.com,33435,1750,7409,29,Toby stream,turnpike,Ryanstad,Clackmannanshire,G8B 7FR,44332.01,Student,29,Own,2022-03-11,1,,http://cox.org/,http://pickering.com/,http://howells-marshall.co.uk/,0.0
CUST00553,Margaret,Williamson,1992-08-15,Female,hotmail.co.uk,88068,1256,4134,7,Barrett flats,island,Barnesfort,Staffordshire,E42 9LG,24300.34,Self-Employed,33,Council Housing,2016-01-03,0,https://www.smith-charlton.net/,https://www.walters.co.uk/,,https://www.schofield.co.uk/,0.0
CUST00554,Paul,Taylor,1998-07-10,Male,hotmail.com,87799,6129,3502,69,Watson village,trail,Stuartburgh,Nottinghamshire,G23 0XU,29764.84,Student,32,Council Housing,2019-08-28,1,https://singh.org/,https://www.holden.net/,,,1.0
CUST00555,Jay,Moore,1989-05-01,Other,hotmail.co.uk,79213,5193,7381,3,Katie circle,skyway,Beverleyview,Anglesey,M55 0TU,47577.4,Employed,9,Council Housing,2015-09-04,0,http://bell.co.uk/,http://www.fisher-spencer.com/,,http://www.riley.com/,1.0
CUST00556,Barry,Briggs,1995-10-27,Male,hotmail.com,79825,7066,5530,373,Karl glens,spur,East Hollyfort,Perth and Kinross,W0 7YH,30107.28,Employed,18,Own,2015-11-19,0,,https://www.jackson.com/,,https://www.jones.biz/,1.0
CUST00557,Justin,Finch,1989-12-15,Other,outlook.com,24684,6791,0819,684,Storey islands,squares,Watkinsside,Durham,LD4M 0PL,31265.35,Student,23,Own,2016-05-12,1,https://www.preston-king.biz/,https://moore.com/,http://morley.co.uk/,,1.0
CUST00558,Norman,Fowler,1961-01-19,Female,gmail.com,41405,0000,8752,60,Turner plaza,prairie,Port Lawrence,Anglesey,CR57 0DH,40493.15,Self-Employed,3,Council Housing,2024-06-09,1,http://fry.com/,http://www.ingram-davies.com/,http://www.sullivan-foster.com/,,
CUST00559,Cameron,Griffiths,1960-11-18,Male,yahoo.co.uk,74164,0254,2441,832,Craig walks,union,Port Louise,Renfrewshire,M47 9TP,59158.03,Self-Employed,37,Council Housing,2025-03-12,1,http://page-walker.org/,https://www.allen.biz/,,https://henry-coates.org/,1.0
CUST00560,Dean,Berry,1979-02-05,Male,hotmail.co.uk,80737,1918,1919,5,Jessica villages,glen,West Melissa,South Lanarkshire,PO3B 6YU,24914.02,Unemployed,22,Rent,2015-09-06,1,,https://newton-clark.co.uk/,https://fitzgerald.co.uk/,https://adams.info/,
CUST00561,Lesley,Morgan,1966-12-20,Female,hotmail.com,57702,7525,3542,5,Anna junctions,forge,Lake Barbaraburgh,City of Edinburgh,LN2V 7RY,29059.76,Employed,39,Rent,2020-12-23,1,https://www.duffy.com/,https://henry.org/,,http://www.williams-gardiner.com/,0.0
CUST00562,Sheila,Thompson,2000-04-01,Male,hotmail.com,50079,4919,6915,97,Catherine road,pass,East Alexander,Clackmannanshire,BH0V 3HN,31820.26,Self-Employed,7,Rent,2025-04-10,1,http://www.may.com/,http://www.allen-edwards.com/,https://www.harper.co.uk/,https://www.berry.org/,
CUST00563,Clifford,Burton,1977-04-20,Female,gmail.com,11828,9059,4288,63,Peters garden,inlet,Alexanderbury,Buckinghamshire,DD7R 1TY,19675.4,Unemployed,24,Rent,2018-11-22,1,,http://evans.com/,http://www.williams-butler.com/,,
CUST00564,Abbie,Parkinson,1994-03-11,Male,yahoo.com,26877,7747,5241,573,Rosie passage,causeway,North Mitchell,Cambridgeshire,BS0 1YD,64562.68,Self-Employed,13,Own,2017-09-15,0,,,https://www.smith.biz/,,1.0
CUST00565,Julie,Williams,1966-03-14,Female,hotmail.com,35501,3137,0217,7,Damian village,ranch,Barkerton,Durham,E4 6GD,33693.12,Unemployed,14,Rent,2024-10-19,1,http://www.davies.biz/,http://www.palmer.biz/,https://www.chadwick.com/,,0.0
CUST00566,Mathew,Smith,1996-05-01,Female,outlook.com,47118,0276,2575,4,Antony inlet,locks,Kevinfurt,Moray,SE8 1UP,43324.47,Student,17,Own,2019-10-21,0,,http://www.odonnell-griffiths.com/,https://www.hartley-arnold.com/,,
CUST00567,Keith,Swift,1981-11-23,Other,hotmail.com,08267,6708,4970,24,Victoria stream,port,West Kierantown,Aberdeen City,SE81 0BS,54013.93,Unemployed,30,Own,2024-07-07,1,http://pickering.info/,http://www.morris.com/,http://blake-nicholls.com/,https://www.roberts.com/,0.0
CUST00568,Jonathan,Holmes,1990-07-11,Other,hotmail.com,80077,0667,2152,25,Wilkinson flat,manors,Walkerview,Antrim,E2 5YY,41552.88,Employed,32,Council Housing,2019-12-20,0,https://shaw.net/,http://www.davies.com/,https://www.kent.com/,http://www.evans.com/,
CUST00569,Brian,Baker,2003-07-30,Male,yahoo.com,63703,2965,9225,50,Charlotte ridges,grove,New Jenniferside,Argyll and Bute,W18 4EB,29411.57,Employed,37,Council Housing,2016-04-13,0,http://stanley-harris.com/,,http://www.davey.biz/,http://www.barker.com/,0.0
CUST00570,Lindsey,Ashton,2002-03-14,Female,yahoo.co.uk,64937,0278,9857,47,Joanna pass,trail,New Lawrenceburgh,Dumfries and Galloway,BB6 8GW,25926.31,Employed,19,Own,2020-12-14,1,http://ward.com/,http://davidson.com/,,,
CUST00571,William,Hardy,1981-11-02,Female,yahoo.com,71178,5141,3276,926,Parkin pass,mountain,North Kirsty,Lancashire,IG2H 6BQ,24963.43,Unemployed,2,Own,2022-06-09,0,,http://williams.com/,,,
CUST00572,Harry,Martin,1973-05-18,Female,hotmail.co.uk,91258,1459,1879,976,Shane spring,trace,East Joetown,Tyne and Wear,L33 1YR,42762.85,Self-Employed,31,Council Housing,2015-06-27,1,http://morrison.co.uk/,http://smith.com/,http://rowe-stokes.com/,,
CUST00573,Dawn,Riley,1985-11-13,Other,gmail.com,75789,2330,2109,636,Hill spur,extensions,South Paigeshire,Radnorshire,B6 8WD,26786.72,Employed,28,Council Housing,2018-02-17,0,https://www.wood-humphries.com/,https://heath-brown.net/,http://macdonald.org/,,
CUST00574,Kathryn,Fitzgerald,2000-07-21,Female,yahoo.co.uk,31080,0483,0666,05,Woods hollow,forges,New Dawnside,Buckinghamshire,DN7V 5JT,35590.38,Student,8,Own,2017-03-27,0,http://hawkins.com/,,,,
CUST00575,Jonathan,Shepherd,1981-03-12,Other,yahoo.co.uk,37314,8273,6401,77,Stevenson lights,dam,New Jaynefort,East Dunbartonshire,HD6N 5PN,32684.55,Employed,10,Rent,2017-12-18,1,https://pearson.com/,http://kirk.biz/,https://williams.com/,https://wilson.info/,
CUST00576,Donald,Randall,1995-12-30,Female,hotmail.co.uk,39238,0356,2735,6,Lee stream,club,Port Anne,Caernarvonshire,WF6 9SD,43608.97,Employed,10,Council Housing,2020-04-05,1,http://www.parker.biz/,,https://wright.com/,http://www.green.com/,
CUST00577,Tracey,Clarke,1992-10-27,Female,outlook.com,20522,6910,0642,7,Walker glens,gardens,Beverleyport,Stirling,HR26 0PH,31853.33,Unemployed,30,Rent,2020-04-03,0,https://baker.com/,http://allen.net/,https://foster-lyons.info/,https://www.smith.co.uk/,
CUST00578,Leigh,Wallace,1970-07-21,Other,hotmail.co.uk,30164,4578,8341,067,Daniel bypass,ranch,Mooreport,Merseyside,G9K 1RL,41111.54,Student,24,Rent,2017-08-24,1,http://www.clarke.org/,https://www.abbott.com/,,,1.0
CUST00579,David,Ward,1984-03-02,Male,yahoo.co.uk,58434,0631,3128,1,Steven falls,lock,Kimberg,Essex,ML1N 4UX,27607.15,Unemployed,19,Council Housing,2024-01-05,0,http://page.com/,,https://www.middleton.biz/,http://brennan.com/,1.0
CUST00580,Sylvia,Wong,1973-03-04,Other,yahoo.com,57207,5239,8385,92,Tracey valley,drive,North Samanthastad,Gloucestershire,PL9 2UN,31604.28,Employed,9,Rent,2023-01-04,1,,https://www.graham-hunter.com/,,,0.0
CUST00581,Dennis,Bruce,2003-06-27,Female,yahoo.co.uk,13475,2786,6319,053,Lee lights,rapid,East Suzanne,Argyll and Bute,OX2Y 4RG,47633.23,Self-Employed,33,Own,2018-06-18,0,,https://chamberlain-hamilton.com/,,http://powell.co.uk/,0.0
CUST00582,Richard,Williams,1989-10-09,Other,hotmail.co.uk,14449,0927,2511,3,Hilary place,mews,Clarketown,Clackmannanshire,PA1 4QS,29693.25,Student,4,Council Housing,2022-09-22,1,http://briggs-holmes.com/,,http://edwards.com/,http://www.scott.co.uk/,
CUST00583,Christine,Cook,1985-03-04,Other,outlook.com,75665,9023,3730,34,Paige ranch,alley,Ellisland,Scottish Borders,CV93 9RE,45127.65,Student,19,Own,2021-05-25,1,http://taylor.biz/,,,https://www.butler-quinn.info/,1.0
CUST00584,Kevin,Fry,1963-05-28,Other,hotmail.com,17977,8749,8882,37,Johnson pines,streets,Powellchester,Merseyside,EN82 0BY,21465.21,Employed,37,Own,2022-11-27,0,,,,http://jones-ross.com/,
CUST00585,Andrew,Clark,1972-08-23,Male,yahoo.com,72115,3716,3191,18,Carolyn garden,light,North Martynmouth,North Ayrshire,M6 4ZL,29976.88,Unemployed,27,Own,2016-06-08,0,https://www.gibson-carter.org/,https://www.moore-shah.co.uk/,http://www.pearson-wilkinson.com/,,1.0
CUST00586,Michael,Johnson,1988-05-27,Male,outlook.com,68144,7080,2400,0,Jake lakes,circles,Greenstad,Moray,S2U 4ZN,29680.18,Unemployed,21,Rent,2023-05-20,0,https://schofield.com/,http://www.tucker-allen.com/,http://www.barnes-smith.org/,,
CUST00587,Aaron,Robinson,1989-07-26,Male,yahoo.co.uk,08594,1380,5532,7,Brown trace,forge,Smithmouth,West Yorkshire,N23 4JL,20134.22,Unemployed,18,Council Housing,2017-11-17,1,,http://www.stone.biz/,https://fisher.com/,,1.0
CUST00588,Francis,Patel,1960-04-03,Female,yahoo.co.uk,55804,2937,2623,167,Baker circles,corner,Joeberg,Scottish Borders,SW03 1NT,30842.62,Employed,13,Rent,2023-07-12,0,https://dunn.info/,,http://www.scott-fox.info/,,
CUST00589,John,Whittaker,1982-01-23,Female,yahoo.com,89812,2562,3807,8,Thomas stream,meadows,New June,Suffolk,BS0 8HW,43718.07,Student,35,Council Housing,2018-01-01,0,,,,http://www.lane-jackson.biz/,0.0
CUST00590,Stephen,Rogers,1972-01-16,Male,yahoo.co.uk,71036,1235,7149,236,Duncan tunnel,loop,New Francescamouth,Glasgow City,MK4M 3UF,44557.16,Unemployed,11,Own,2017-05-03,0,,,http://www.taylor-edwards.info/,https://taylor.com/,
CUST00591,Kate,Wallis,1993-09-25,Male,gmail.com,38430,1874,0302,312,Wendy pines,crescent,Fitzgeraldtown,West Sussex,L27 8XX,54967.84,Self-Employed,29,Own,2016-12-23,1,,http://barker.com/,http://clarke-price.biz/,,0.0
CUST00592,Craig,Fisher,1997-12-17,Male,gmail.com,95310,1370,3607,27,Alan roads,summit,Julieton,Armagh,OX8A 3QJ,42182.5,Student,30,Rent,2019-07-08,0,,http://clark.com/,https://www.simpson-fowler.org/,,
CUST00593,Abdul,Patel,1967-07-20,Male,yahoo.co.uk,05151,4135,4339,9,Wong brook,squares,North Lynnport,Gloucestershire,CT67 0DN,38358.49,Unemployed,26,Council Housing,2022-09-28,0,http://www.dickinson-burgess.com/,,,,0.0
CUST00594,Eric,Mellor,2002-07-02,Other,hotmail.com,84642,9889,7750,61,Miah shore,drive,Dominicchester,Glamorgan,NN87 0FA,16161.55,Unemployed,5,Council Housing,2019-10-16,1,,https://www.finch.co.uk/,,,
CUST00595,Declan,Wilson,1992-08-13,Male,yahoo.co.uk,14427,0029,4361,9,Anna pike,estate,Brandonton,Shetland Islands,E4T 4TB,40458.98,Student,4,Rent,2017-12-25,0,,http://williams.info/,http://thompson.com/,,1.0
CUST00596,Albert,Stanley,1973-03-04,Other,outlook.com,34176,3790,9108,9,Riley knoll,mews,East Benjaminfurt,Warwickshire,FY67 4TX,37424.73,Unemployed,14,Rent,2021-06-19,1,https://www.sutton-duffy.com/,,,http://www.taylor.org/,0.0
CUST00597,Kimberley,Armstrong,1983-08-27,Male,yahoo.co.uk,99286,0328,5306,30,Alexander forks,points,Jackville,Denbighshire,LN7P 1YE,29485.18,Self-Employed,35,Own,2015-09-17,1,,https://www.wallace-whitehead.com/,https://page-carter.com/,https://www.wright-scott.com/,
CUST00598,Dylan,Smith,1990-05-09,Other,yahoo.co.uk,38431,6327,5141,343,Lucy locks,path,East Melissa,East Ayrshire,IP81 0QD,48817.76,Unemployed,7,Council Housing,2025-05-02,0,http://walsh.com/,http://smith.info/,http://www.lloyd.net/,,
CUST00599,Marcus,O'Connor,1964-07-10,Other,yahoo.com,71682,7354,9266,7,Stephen plains,ways,Francisside,North Yorkshire,E4 7WE,38967.41,Student,14,Own,2022-04-20,0,https://reynolds.co.uk/,https://www.richardson.com/,,https://forster-gallagher.net/,1.0
CUST00600,Ronald,Williams,1991-03-20,Female,yahoo.com,60873,3804,9273,681,Donald stream,mountains,Lake Shaun,Scottish Borders,TS81 5QH,46879.36,Student,18,Own,2025-04-11,1,http://heath.com/,http://collins-bentley.com/,http://johnston.net/,,
CUST00601,Sandra,Ahmed,1969-12-07,Female,hotmail.co.uk,49072,1288,4695,9,Smith trail,manor,East Clive,Cornwall,DA48 1DP,35542.53,Employed,27,Rent,2022-10-06,0,http://www.warren.info/,http://www.allen.com/,,https://www.moore.com/,
CUST00602,Billy,Williams,1970-03-14,Female,gmail.com,62487,7606,1698,36,Begum gardens,spring,South Christine,Cardiganshire,M5 5UT,39695.84,Student,30,Council Housing,2023-08-11,0,https://khan.net/,,,http://wilkinson.net/,1.0
CUST00603,Amelia,Lucas,1979-04-06,Female,hotmail.com,39604,2959,3804,7,Green estate,mews,New Nicolamouth,West Yorkshire,B8 1ZY,71620.54,Student,10,Council Housing,2023-04-14,0,http://morris.co.uk/,http://www.johnson.com/,https://harris.biz/,https://hargreaves-jones.net/,
CUST00604,Gemma,Kelly,1969-07-09,Male,hotmail.co.uk,07056,6161,9181,33,Taylor mission,isle,Rossstad,Suffolk,TN06 4GS,36781.97,Unemployed,2,Council Housing,2015-10-12,1,https://www.carr.com/,,https://matthews.co.uk/,,
CUST00605,Connor,Lewis,1981-03-17,Female,hotmail.co.uk,41403,9022,7999,0,Skinner locks,loaf,Clarkebury,Derbyshire,RM36 7WH,40650.52,Employed,2,Own,2022-12-08,0,http://arnold.com/,http://www.jones-jones.biz/,https://lynch.com/,,
CUST00606,Mathew,Taylor,1985-06-25,Female,yahoo.co.uk,71967,9443,8868,969,Maureen trafficway,neck,Barnesland,West Midlands,L5 9NZ,40878.92,Unemployed,14,Council Housing,2016-04-25,1,https://hall-skinner.com/,https://www.hodgson-ward.com/,,https://long.com/,
CUST00607,Kelly,Mason,1970-07-08,Male,hotmail.co.uk,40751,5689,3993,256,Smart neck,square,Sianfurt,South Yorkshire,W7 8RG,30957.76,Unemployed,38,Own,2022-04-30,1,https://miller.com/,http://james.com/,http://www.reid.com/,https://payne-smith.biz/,
CUST00608,Claire,Law,1978-04-03,Male,hotmail.co.uk,70536,8012,5045,86,Anderson camp,common,East Roy,East Sussex,CR4 4EP,41126.42,Unemployed,9,Rent,2023-03-06,0,,https://roberts.com/,http://bradley-briggs.org/,http://www.smith.biz/,
CUST00609,Amber,Kemp,1969-12-10,Male,gmail.com,84457,8417,0384,672,Smith spring,center,Port Mandyhaven,Perth and Kinross,E43 3PL,37420.86,Unemployed,12,Own,2018-06-25,0,https://norton.co.uk/,https://www.faulkner-lewis.com/,,https://baker-smith.com/,1.0
CUST00610,Samuel,Hall,1978-01-03,Female,hotmail.co.uk,85058,6119,6439,42,Charlene islands,glens,North Fionaburgh,Tyrone,E95 7XU,35841.5,Student,30,Own,2019-07-20,1,http://barrett.com/,http://www.johnson.com/,https://ward.com/,https://cooper-ward.info/,
CUST00611,Janice,Marshall,1975-01-11,Female,hotmail.co.uk,99431,0957,9846,074,Taylor estate,skyway,Josephinefurt,Scottish Borders,AB32 1XW,36879.91,Student,3,Rent,2023-01-10,0,https://collier-jackson.com/,http://www.cook-robinson.com/,http://james-grant.com/,,1.0
CUST00612,Bethany,Robinson,1973-07-31,Male,hotmail.co.uk,64847,7189,2616,64,Collins burgs,overpass,West Justin,Aberdeen City,KT5 0XJ,34585.23,Unemployed,20,Own,2017-03-24,0,,http://www.burgess.net/,http://www.butcher.com/,,0.0
CUST00613,Darren,Bryant,1992-11-30,Male,hotmail.com,66430,6447,2141,100,Walsh rest,burg,Meganside,Derry and Londonderry,E1 0QR,45868.61,Student,1,Council Housing,2020-01-13,1,https://butcher.com/,https://www.nelson.biz/,https://wright.info/,http://www.carter.co.uk/,
CUST00614,Charlie,Cox,1992-04-16,Female,hotmail.co.uk,86523,0700,6382,11,Davis divide,viaduct,North Alex,Glamorgan,G1H 6JJ,33548.46,Employed,32,Rent,2015-11-30,1,http://mcdonald.co.uk/,http://hooper.com/,https://shaw.co.uk/,https://green.info/,
CUST00615,Kenneth,Campbell,1994-07-26,Other,gmail.com,98176,7068,8953,742,Thompson mount,mills,Powellshire,Scottish Borders,LU7H 1RR,49596.29,Employed,5,Council Housing,2015-12-30,1,http://www.horton.com/,http://wood.co.uk/,http://barker.com/,,1.0
CUST00616,Jasmine,John,1985-04-10,Female,outlook.com,23047,6290,5183,34,Jane gateway,islands,Hillhaven,Dundee City,PO34 2NL,33834.76,Unemployed,0,Council Housing,2017-01-06,1,https://connor-roberts.info/,https://www.richards.info/,,,
CUST00617,Josh,Clarke,2002-12-27,Male,yahoo.com,68348,5482,6634,4,Brenda mills,way,Elliotmouth,Carmarthenshire,SP2 4RZ,57502.04,Employed,38,Own,2022-03-29,1,,,https://www.wright-collins.com/,,0.0
CUST00618,Steven,Hall,1976-04-05,Female,hotmail.com,84547,7841,4822,52,Mason unions,throughway,South Stephenborough,Monmouthshire,M17 5NS,34466.75,Student,11,Own,2017-03-25,1,https://www.berry.co.uk/,http://www.spencer.com/,http://www.lowe.com/,https://robinson.com/,1.0
CUST00619,Clare,Jones,1968-08-19,Female,yahoo.co.uk,15685,3089,2937,45,Elizabeth route,island,Morganhaven,Buckinghamshire,L86 6GS,31850.47,Self-Employed,21,Council Housing,2016-02-28,1,,http://www.jackson-payne.com/,http://www.smith.info/,,1.0
CUST00620,Shannon,Dyer,1986-06-14,Female,hotmail.co.uk,22030,2154,2863,83,Jackson squares,loaf,New Carole,Scottish Borders,W4K 5ZD,31920.02,Student,29,Rent,2016-04-26,0,http://www.evans.net/,https://norman.com/,https://stevens.biz/,http://www.potter-walker.info/,
CUST00621,Claire,Martin,2002-09-17,Other,yahoo.com,14990,1454,4940,9,Emily ferry,plaza,Wardside,Cambridgeshire,SE20 8AQ,29627.81,Employed,19,Rent,2023-03-10,0,http://www.cooke.co.uk/,,,,
CUST00622,Rosie,Turner,1989-10-16,Other,hotmail.com,92555,3624,2446,9,Law mountains,spurs,Bartlettport,Eilean Siar,LU47 3BX,31150.07,Unemployed,33,Own,2019-01-13,0,,https://king.com/,http://www.edwards.com/,https://johnson-davies.net/,0.0
CUST00623,Stephen,Perry,1968-07-29,Male,gmail.com,23059,5258,4871,0,Alexander extensions,junctions,Elliotfurt,Shetland Islands,HR3 4TZ,41190.73,Self-Employed,38,Rent,2024-02-02,1,https://www.phillips.com/,https://www.summers-conway.com/,https://www.king-cooper.com/,,0.0
CUST00624,Hayley,Thomas,2000-06-22,Other,hotmail.com,18196,3324,3604,909,Gibbs mill,courts,Francischester,Inverclyde,LN4 4UR,18115.42,Unemployed,7,Rent,2024-03-17,1,http://dickinson.com/,https://parkes-wood.net/,http://francis.biz/,,0.0
CUST00625,Ashleigh,Stephens,1963-12-31,Female,outlook.com,90053,5876,7318,359,Griffiths street,freeway,Tobyshire,Fermanagh,L25 2NQ,14527.24,Student,32,Council Housing,2020-11-05,1,https://www.miller.info/,https://www.webb-gill.org/,http://browne.com/,http://www.hall.com/,
CUST00626,Callum,Whittaker,1964-06-20,Female,gmail.com,07634,6298,3685,4,Wilkinson extension,loaf,Lake Patrickbury,Worcestershire,SA7 2LB,48292.65,Unemployed,9,Council Housing,2020-11-07,0,,,https://www.miller.com/,,0.0
CUST00627,Eric,Osborne,1959-09-16,Other,hotmail.com,89275,5638,9800,57,Reece pine,alley,Johnsonberg,Breconshire,IP0W 0NL,41799.23,Student,35,Rent,2023-03-05,1,https://www.murphy.com/,https://bull.org/,http://wilkinson-frost.org/,,1.0
CUST00628,Jean,Taylor,1968-06-21,Other,yahoo.com,24204,6359,6140,245,Khan green,street,East Gerard,Somerset,G3 0AA,16448.67,Student,33,Rent,2017-01-21,1,,,,http://www.hill-gibbs.net/,
CUST00629,Katy,Davies,1977-06-07,Female,outlook.com,50979,8467,3070,063,Nicola centers,crossroad,Wellsville,Derry and Londonderry,KW7 6DU,29173.98,Employed,23,Own,2018-10-13,0,,https://www.lane.net/,,https://chapman-wood.com/,1.0
CUST00630,Hollie,Hodgson,1993-08-10,Female,yahoo.com,46292,5906,2924,67,Zoe shores,view,New Diana,Shropshire,RM5A 6GZ,31484.88,Student,27,Rent,2018-08-20,0,http://clark-preston.com/,http://www.bishop.com/,http://www.smith-higgins.co.uk/,https://jones.com/,1.0
CUST00631,Leigh,Mann,1991-11-16,Other,yahoo.com,23007,2914,5254,110,Evans loop,fall,Stevenberg,Carmarthenshire,KA7P 9LB,29454.94,Employed,37,Council Housing,2020-09-28,1,https://howells-thorpe.com/,http://carter-stewart.com/,http://dixon-wood.com/,,
CUST00632,Bradley,Stewart,2002-07-22,Other,gmail.com,34037,9531,7644,8,Johnson ways,fort,South Katytown,Angus,E0T 0EF,20759.04,Employed,20,Rent,2020-06-03,1,https://www.gilbert-hart.com/,http://www.bond.com/,http://jackson-mason.co.uk/,http://harrison.com/,
CUST00633,Billy,Bell,1971-03-10,Male,gmail.com,99306,5031,1483,15,Brown keys,crest,Waynemouth,City of Edinburgh,G1 3XR,42728.64,Student,37,Council Housing,2017-05-15,0,http://hardy.biz/,http://smith.org/,http://fowler.co.uk/,https://mistry.info/,
CUST00634,Christian,May,1983-01-30,Other,yahoo.com,07371,8609,1914,0,Roger village,stravenue,Howarthville,Moray,G88 4DP,38387.08,Student,20,Own,2019-10-15,1,,http://woods-jordan.com/,,http://www.pickering-berry.info/,
CUST00635,Norman,Kent,1988-11-30,Other,outlook.com,64811,7983,3513,1,Price fall,centers,Lake Frederick,Denbighshire,BT62 1TF,17064.37,Unemployed,3,Own,2020-12-13,1,http://www.berry-cameron.com/,,https://stewart.net/,,
CUST00636,Mathew,Winter,1975-09-15,Male,hotmail.co.uk,92767,6055,5098,5,Ball hill,inlet,New Marionport,Devon,M36 6BQ,51827.14,Unemployed,33,Own,2015-08-20,1,http://www.matthews-jackson.co.uk/,http://shaw.com/,http://www.smart.info/,,
CUST00637,Angela,White,1965-10-13,Other,gmail.com,67550,0838,7535,5,Garry shore,square,Kirbyberg,Dundee City,E2 7XB,31790.41,Employed,35,Council Housing,2015-11-09,0,http://archer.co.uk/,http://www.wyatt.biz/,http://www.hall.com/,,
CUST00638,Geoffrey,Shah,1986-07-16,Male,gmail.com,76444,2610,1895,88,Cooke well,road,Port Alex,Stirling,W4F 9DX,54722.29,Unemployed,12,Own,2016-02-22,1,http://www.harris.co.uk/,https://wilson-edwards.com/,https://www.vaughan-willis.org/,http://cook-hobbs.info/,1.0
